Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
1467,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,19,13,1100,12.2,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,17,19,65
1468,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,14,10,883,9.8,1,1,2,1,0,0,0,0,2.3,2.3,0.7,2.9,9,19,67
1469,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,20,3,453,5,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,28,26,58
1470,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,29,1993,10,2,252,2.8,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,2,19,6
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,12,11,993,11,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,30,85,11
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,20,19,1654,18.4,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,4,41,0
1473,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,27,1995,19,16,1469,16.3,8,3,11,6,2,2,4,0,7.5,5.9,2.6,8.5,25,17,72
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,5,2,152,1.7,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1
1475,Yasser Larouci,dz ALG,"DF,MF",Troyes,fr Ligue 1,21,2001,30,21,1797,20,1,1,2,1,0,0,1,0,0.5,0.5,1.6,2.2,72,63,113
1476,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,1.2,1.2,0.4,1.7,5,12,29
1477,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,26,17,1572,17.5,1,2,3,1,0,0,2,0,6,6,1.7,7.7,36,19,105
1478,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,7,2,218,2.4,0,0,0,0,0,0,4,0,0.1,0.1,0,0.1,0,3,0
1479,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,21,2001,18,2,448,5,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.7,0,19,33
1480,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.8,18,40,47
1481,Danny Latza,de GER,MF,Schalke 04,de Bundesliga,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.9,0.9,0.2,1.1,11,33,15
1482,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,23,1998,28,27,2175,24.2,7,6,13,6,1,1,10,1,4.7,3.9,6.2,10.1,127,90,263
1483,Armand Lauriente,fr FRA,FW,Lorient,fr Ligue 1,23,1998,3,3,266,3,1,0,1,1,0,0,0,0,1.8,1.8,1.1,2.9,14,14,21
1484,Roméo Lavia,be BEL,MF,Southampton,eng Premier League,18,2004,29,26,2221,24.7,1,0,1,1,0,0,9,0,0.4,0.4,0.6,1,22,102,14
1485,Lázaro,br BRA,"FW,MF",Almería,es La Liga,20,2002,19,7,716,8,6,0,6,6,0,0,1,0,4,4,0.8,4.8,23,26,59
1486,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,23,15,1373,15.3,0,3,3,0,0,0,4,0,0.4,0.4,2.7,3.1,44,74,84
1487,Marko Lazetić,rs SRB,FW,Milan,it Serie A,18,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,0,3
1488,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,it Serie A,31,1990,30,27,2242,24.9,4,5,9,4,0,0,0,0,3.6,3.6,6.4,10,72,81,167
1489,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,28,22,1879,20.9,0,0,0,0,0,0,8,0,0.3,0.3,0.7,1,98,64,74
1490,Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,19,2002,27,15,1452,16.1,2,2,4,2,0,0,0,0,1.1,1.1,1.2,2.3,51,47,103
1491,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,8,2,165,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,4,8,13
1492,Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1998,32,24,2071,23,10,3,13,10,0,0,1,0,8.4,8.4,1.7,10.2,38,31,132
1493,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,35,35,3028,33.6,5,6,11,5,0,0,5,0,3.5,3.5,6.8,10.3,96,218,105
1494,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37,37,3330,37,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.8,69,178,84
1495,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,26,23,2015,22.4,0,0,0,0,0,0,6,1,0.6,0.6,0.3,0.9,10,90,4
1496,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,33,31,2796,31.1,0,0,0,0,0,0,6,0,1,1,0.1,1,26,122,2
1497,Rafael Leão,pt POR,"FW,MF",Milan,it Serie A,23,1999,35,28,2421,26.9,15,8,23,15,0,0,7,1,10.8,10.8,7,17.9,136,122,235
1498,Paolo Lebas,fr FRA,MF,Ajaccio,fr Ligue 1,19,2003,1,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1499,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,31,1991,10,10,899,10,0,0,0,0,0,0,1,1,0,0,0.1,0.1,0,0,0
1501,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,31,1991,19,19,1710,19,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
1502,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34,34,3060,34,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0
1503,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29,1993,32,32,2767,30.7,5,5,10,5,0,0,10,1,2.1,2.1,2.3,4.4,33,179,45
1504,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,28,26,2254,25,0,1,1,0,0,0,6,1,0.8,0.8,0.4,1.2,19,111,14
1505,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,5,25,1
1506,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,31,31,2565,28.5,4,0,4,4,0,0,6,3,2.8,2.8,0.3,3.1,8,80,3
1507,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,20,14,1321,14.7,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,42,64,59
1508,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,26,1995,27,17,1252,13.9,1,3,4,1,0,0,1,0,0.9,0.9,1.9,2.9,36,80,79
1509,Félix Lemaréchal,fr FRA,MF,Brest,fr Ligue 1,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,14,9
1510,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
1511,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,28,1993,19,17,1299,14.4,0,1,1,0,0,0,4,1,0.3,0.3,0.3,0.6,6,42,9
1512,Mario Lemina,ga GAB,"MF,DF",Nice,fr Ligue 1,28,1993,14,11,838,9.3,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,14,46,10
1513,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,20,2002,12,0,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,1,1.2,1,5,16
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,26,24,2019,22.4,0,2,2,0,0,0,4,0,1,1,0.6,1.6,33,85,7
1515,Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36,36,3240,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1516,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,24,13,1290,14.3,0,2,2,0,0,0,1,0,0.6,0.6,2.6,3.1,30,63,67
1517,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,29,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Sergio León,es ESP,FW,Valladolid,es La Liga,33,1989,29,14,1334,14.8,6,1,7,5,1,2,0,1,3.9,2.3,1.2,3.5,21,22,75
1519,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,19,2002,31,21,1933,21.5,1,2,3,1,0,0,4,0,0.9,0.9,1.2,2,20,125,44
1520,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,it Serie A,24,1998,32,29,2460,27.3,1,1,2,1,0,0,13,0,3.4,3.4,1.8,5.2,56,62,165
1521,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,27,1994,37,37,3252,36.1,5,0,5,5,0,0,7,0,2.6,2.6,2.3,4.9,22,142,30
1522,Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,32,32,2798,31.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1523,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,22,2000,27,14,1192,13.2,0,0,0,0,0,0,7,0,1.1,1.1,0.9,2,14,61,25
1524,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,31,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Ruan Levine,br BRA,"MF,FW",Ajaccio,fr Ligue 1,23,1999,3,0,24,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,4
1526,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,33,1988,34,33,2847,31.6,23,7,30,23,0,1,4,1,24.3,23.5,6.3,29.8,52,100,248
1527,Jamie Leweling,de GER,"FW,MF",Union Berlin,de Bundesliga,21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.7,0.7,0.3,0.9,8,4,24
1528,Jamal Lewis,nir NIR,"DF,FW",Newcastle Utd,eng Premier League,24,1998,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1529,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,17,2004,14,10,903,10,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,22,48,26
1530,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,eng Premier League,21,2001,10,3,321,3.6,0,1,1,0,0,0,0,0,0.5,0.5,1.2,1.7,8,6,39
1531,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,34,1988,28,18,1543,17.1,0,0,0,0,0,0,4,0,0.6,0.6,2,2.7,24,67,111
1532,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,29,27,2498,27.8,1,0,1,1,0,0,3,0,1.4,1.4,0.3,1.7,16,79,4
1533,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,31,27,2403,26.7,3,1,4,3,0,0,4,0,1.1,1.1,0.5,1.6,17,143,14
1534,Dimitris Limnios,gr GRE,FW,Köln,de Bundesliga,24,1998,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2,0,7
1535,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,20,14,1365,15.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3,36,1
1536,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,22,2000,27,22,1679,18.7,7,2,9,7,0,0,2,0,5.9,5.9,2.8,8.8,65,33,136
1537,Karol Linetty,pl POL,MF,Torino,it Serie A,27,1995,32,22,1886,21,1,0,1,1,0,0,8,0,1,1,0.9,1.9,27,73,32
1538,Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,eng Premier League,29,1992,17,12,923,10.3,0,0,0,0,0,0,1,0,1,1,0.7,1.7,11,33,38
1539,Samuel Lino,br BRA,"FW,MF",Valencia,es La Liga,22,1999,38,33,2887,32.1,6,1,7,6,0,0,4,0,7.8,7.7,2.1,9.8,144,93,260
1540,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,12,7,628,7,1,0,1,1,0,0,1,0,0.2,0.2,0.7,0.9,21,19,35
1541,Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,9,8,751,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1542,Marcin Listkowski,pl POL,"MF,FW",Lecce,it Serie A,24,1998,5,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,6,1,4
1543,Valentino Livramento,eng ENG,"DF,FW",Southampton,eng Premier League,19,2002,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,24,1997,27,20,1710,19,5,1,6,4,1,1,3,0,3.3,2.6,2.1,4.7,37,65,95
1545,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,19,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,8,7,649,7.2,0,0,0,0,0,0,1,0,0.7,0.7,0,0.7,2,27,1
1547,Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,9,5,573,6.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,12,3
1548,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1995,22,21,1703,18.9,1,2,3,1,0,0,5,0,2.1,2.1,3.6,5.7,64,88,139
1549,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,35,1986,25,25,2205,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,es La Liga,26,1996,22,14,1126,12.5,2,3,5,2,0,0,3,0,2.4,2.4,3.3,5.6,35,97,70
1551,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,27,1994,38,34,3101,34.5,1,1,2,1,0,0,2,0,0.6,0.6,1,1.6,51,172,39
1552,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,24,1998,32,29,2446,27.2,0,2,2,0,0,0,8,0,1.5,1.5,1.8,3.2,25,134,37
1553,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,25,22,1839,20.4,1,2,3,1,0,0,4,0,0.6,0.6,1.1,1.7,17,70,5
1554,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,15,13,1059,11.8,0,0,0,0,0,0,3,1,0.2,0.2,0.5,0.7,31,55,39
1555,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,7,2,270,3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,11,7,5
1556,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,28,26,2214,24.6,0,1,1,0,0,0,7,0,1,1,1.2,2.1,24,31,70
1557,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,25,19,1536,17.1,0,1,1,0,0,0,1,0,0.8,0.8,1.5,2.4,56,90,86
1558,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,24,1997,33,28,2518,28,1,4,5,1,0,0,2,0,3.6,3.6,3.3,6.9,21,116,115
1559,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,24,1997,31,20,1729,19.2,13,6,19,10,3,3,3,0,9.1,6.7,6.6,13.3,73,79,185
1560,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,32,32,2816,31.3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
1561,Rony Lopes,pt POR,"MF,FW",Troyes,fr Ligue 1,26,1995,32,29,2346,26.1,7,5,12,7,0,0,2,0,4.9,4.9,4.9,9.8,61,97,117
1562,David López,es ESP,DF,Girona,es La Liga,32,1989,20,19,1652,18.4,3,1,4,3,0,0,5,0,1.5,1.5,0.6,2.1,18,54,4
1563,Diego López,es ESP,GK,Rayo Vallecano,es La Liga,40,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Diego López,es ESP,"FW,MF",Valencia,es La Liga,20,2002,10,5,447,5,3,1,4,3,0,0,0,0,3.5,3.5,1.1,4.7,21,17,46
1565,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,24,1997,30,25,2296,25.5,0,0,0,0,0,0,11,0,1,1,2.1,3.1,54,210,40
1566,Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,33,32,2925,32.5,0,2,2,0,0,0,3,0,0,0,0.4,0.4,0,2,0
1567,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,34,12,1254,13.9,1,2,3,1,0,0,2,0,1.3,1.3,1.4,2.7,17,98,43
1568,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,20,2002,29,16,1379,15.3,0,1,1,0,0,0,6,2,0.9,0.9,1.6,2.5,17,101,38
1569,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,36,1986,31,31,2720,30.2,2,2,4,2,0,0,6,1,1.9,1.9,2.2,4.1,13,93,42
1570,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,33,27,2453,27.3,0,2,2,0,0,0,4,0,0.9,0.9,0.9,1.8,82,106,99
1571,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,17,8,814,9,0,0,0,0,0,0,2,0,0,0,0,0,1,8,1
1572,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,17,17,1459,16.2,1,0,1,1,0,0,2,0,0.8,0.8,0.5,1.3,12,64,1
1573,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,24,1998,37,28,2335,25.9,5,6,11,5,0,0,4,0,4.8,4.8,3.2,8,42,105,90
1574,Jamal Lowe,jm JAM,"MF,FW",Bournemouth,eng Premier League,28,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1575,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,29,1993,28,14,1443,16,1,1,2,1,0,0,6,0,2.6,2.6,0.8,3.5,19,28,58
1576,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,27,1995,32,20,1605,17.8,3,3,6,2,1,1,3,0,5.4,4.6,3.3,7.9,86,49,190
1577,Pol Lozano,es ESP,MF,Espanyol,es La Liga,22,1999,4,0,17,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1578,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,24,1998,6,3,291,3.2,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,20,6
1579,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,33,33,2900,32.2,0,1,1,0,0,0,8,0,0.7,0.7,0.4,1,37,84,6
1580,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,31,31,2709,30.1,1,3,4,1,0,1,4,0,1.9,1.1,5.5,6.5,74,124,200
1581,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,35,1987,29,11,1211,13.5,7,0,7,7,0,0,2,0,6.5,6.5,1.6,8.2,40,15,92
1582,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,15,8,759,8.4,1,0,1,1,0,0,4,0,0.5,0.5,0.3,0.8,3,29,3
1583,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,24,1998,37,33,2927,32.5,6,6,12,6,0,0,6,1,2.8,2.8,4.4,7.2,48,148,35
1584,Romelu Lukaku,be BEL,FW,Inter,it Serie A,29,1993,25,19,1660,18.4,10,6,16,8,2,2,1,0,9,7.4,4.1,11.5,34,41,159
1585,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,34,33,2986,33.2,2,0,2,2,0,0,9,1,1.2,1.2,0.3,1.4,24,166,9
1586,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,24,1997,32,27,2397,26.6,11,3,14,6,5,5,8,0,8.6,4.7,4.4,9.1,96,42,178
1587,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,25,1996,12,4,412,4.6,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,8,13,5
1588,Saša Lukić,rs SRB,MF,Torino,it Serie A,25,1996,16,13,1195,13.3,2,0,2,1,1,1,4,0,1.7,0.9,1.4,2.3,26,44,33
1589,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,23,1999,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,30,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,36,36,3135,34.8,2,0,2,2,0,0,4,2,1.2,1.2,0.6,1.9,13,72,3
1592,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,21,11,1180,13.1,1,1,2,1,0,0,4,0,0.6,0.6,0.5,1,13,35,4
1593,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,21,11,1108,12.3,2,0,2,2,0,0,3,0,0.8,0.8,1.5,2.3,32,60,47
1594,Youssouf M'Changama,km COM,MF,Auxerre,fr Ligue 1,31,1990,26,11,1081,12,0,0,0,0,0,0,1,0,0.6,0.6,0.9,1.5,17,49,35
1595,Awer Mabil,au AUS,"MF,FW",Cádiz,es La Liga,26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,5,4,14
1596,Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,23,1998,35,31,2886,32.1,10,2,12,4,6,6,8,0,12.1,7.3,4.3,11.6,69,174,77
1597,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,28,1993,33,26,2184,24.3,4,3,7,4,0,0,5,1,1.3,1.3,2.8,4.1,59,54,131
1598,Darwin Machís,ve VEN,FW,Valladolid,es La Liga,29,1993,11,7,599,6.7,0,1,1,0,0,0,1,0,1.1,1.1,2.1,3.3,29,10,53
1599,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,25,1996,30,28,2480,27.6,10,9,19,9,1,2,10,0,8.7,6.6,9.3,16,77,151,155
1600,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,20,2002,12,7,643,7.1,1,0,1,1,0,0,0,0,0.9,0.9,0.5,1.5,48,36,100
1601,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,35,34,2975,33.1,2,4,6,2,0,0,6,1,1.8,1.8,3,4.8,67,61,134
1602,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,14,11,902,10,0,0,0,0,0,0,0,1,0.6,0.6,0.1,0.7,2,16,0
1603,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,18,2003,2,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1604,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,24,1998,16,11,894,9.9,0,0,0,0,0,0,2,0,0.5,0.5,0.5,0.9,7,53,13
1605,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,24,19,1532,17,0,1,1,0,0,0,7,1,0.5,0.5,0.2,0.7,5,32,5
1606,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,24,1998,32,19,1688,18.8,1,2,3,1,0,0,2,0,0.8,0.8,0.6,1.5,32,70,27
1607,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,25,1997,38,25,2399,26.7,0,0,0,0,0,0,6,0,1.1,1.1,2.3,3.3,14,121,56
1608,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,16,8,767,8.5,0,0,0,0,0,0,4,0,0.3,0.3,0,0.4,8,26,4
1609,Jon Magunacelaya,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2000,2,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,0,3
1610,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,31,1991,30,22,1920,21.3,5,10,15,4,1,1,2,0,5.6,4.8,7,11.8,78,76,242
1611,Arne Maier,de GER,MF,Augsburg,de Bundesliga,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,1.6,1.6,1.8,3.4,32,66,77
1612,Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22,22,1978,22,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1613,Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,23,1999,33,27,2239,24.9,3,7,10,3,0,0,1,0,4.6,4.6,5.9,10.5,90,61,173
1614,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1615,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,eng Premier League,24,1997,22,13,1407,15.6,0,0,0,0,0,0,3,0,0,0,0.7,0.7,15,57,35
1616,Jordan Majchrzak,pl POL,FW,Roma,it Serie A,17,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1617,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,24,1998,32,18,1668,18.5,2,5,7,1,1,1,3,0,3.3,2.5,4.4,7,66,134,115
1618,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,24,1998,16,11,805,8.9,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,18,36,31
1619,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,24,1998,15,12,1064,11.8,0,0,0,0,0,0,2,1,0.1,0.1,0.5,0.7,23,42,30
1620,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,19,2002,8,1,198,2.2,0,0,0,0,0,0,1,0,0.8,0.8,0,0.8,9,2,17
1621,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,27,1995,29,26,2053,22.8,0,0,0,0,0,0,3,0,1.8,1.8,0.6,2.3,13,42,29
1622,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,22,14,1396,15.5,0,0,0,0,0,0,6,0,0.2,0.2,0.7,0.9,19,44,33
1623,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,it Serie A,18,2003,6,0,109,1.2,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,4,10
1624,Daniel Maldini,it ITA,"FW,MF",Spezia,it Serie A,20,2001,18,4,628,7,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,13,10,34
1625,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,23,1998,7,4,297,3.3,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,3,11,17
1626,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,23,1998,17,7,674,7.5,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,9,19,19
1627,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,23,1999,26,22,1706,19,9,6,15,9,0,0,0,0,9.1,9.1,4.4,13.5,87,60,182
